JobTime,TR_PRESS,TR_PRESS2,SLUR_RATE,SLUR_RATE2,CFLD_RATE,PROP_CON,BH_PROP_CON,TMT_CFLD,TMT_PROP,BH_PRESS,PROP_CON2,HVFR_Conc,J218_conc,JOB_PROP,POD_CR_LIQ1_CONC_RAW,Biocide_Conc,NET_PRESS,NS_TIMER,JOB_SLUR,JOB_CFLD,J609W_CONC,Scale_CONC,TR_PRESS_DERIV,J623_CONC,J624_CONC,PCM_LIQ_ADD3_CONC_RAW
14:11:15:08:44:54,31.9861,73.1846,4.30612,7.09373,4.23362,0,0,0,0,0,0,0,0,0,0,8.57E-12,-7448.48,0,0,0,0,3.92E-32,58.6809,-0.00682155,-0.0136431,0
14:11:15:08:44:55,31.7,72.8985,4.23271,6.90814,4.30612,0,0,0,0,0,0,0,0,0,0,2.11E-12,-7448.48,0,0,0,0,1.67E-32,51.2687,0.027461,0.0205964,0
14:11:15:08:44:56,30.8417,73.4707,4.25277,6.86675,4.23271,0,0,0,0,0,0,0,0,0,0,6.70E-13,-7448.48,0,0,0,0,4.11E-33,43.5844,-0.00674905,-0.0134981,0
14:11:15:08:44:57,31.1278,71.1819,4.24194,6.75994,4.25277,0,0,0,0,0,0,0,0,0,0,1.66E-13,-7448.48,0,0,0,0,1.73E-33,35.6636,-0.0068661,0.0206009,0
14:11:15:08:44:58,30.8417,71.468,4.25002,6.6825,4.24194,0,0,0,0,0,0,0,0,0,0,7.10E-14,-7448.48,0,0,0,0,1.76E-33,27.6752,-0.0068337,0.0205037,0
14:11:15:08:44:59,31.7,70.3236,4.25673,6.58637,4.25002,0,0,0,0,0,0,0,0,0,0,1.74E-14,-7448.48,0,0,0,0,1.75E-33,20.4218,-0.00685114,0.020556,0
14:11:15:08:45:00,29.6972,71.7541,4.25292,6.61307,4.25673,0,0,0,0,0,0,0,0,0,0,7.45E-15,-7448.48,0,0,0,0,1.76E-33,14.4953,-0.00683813,-0.0136763,0
14:11:15:08:45:01,30.2695,70.6097,4.24566,6.61708,4.25292,0,0,0,0,0,0,0,0,0,0,2.41E-15,-7448.48,0,0,0,0,1.75E-33,9.23373,-0.00682734,-0.0136547,0
14:11:15:08:45:02,28.5528,72.0402,4.25791,6.66915,4.24566,0,0,0,0,0,0,0,0,0,0,5.88E-16,-7448.48,0,0,0,0,1.75E-33,3.70628,-0.00683346,-0.0136669,0
14:11:15:08:45:03,32.2722,70.3236,4.2194,6.68917,4.25791,0,0,0,0,0,0,0,0,0,0,2.53E-16,-7448.48,0,0,0,0,1.75E-33,-1.85189,-0.00684515,-0.0136903,0
14:11:15:08:45:04,30.8417,70.6097,4.26034,6.74125,4.2194,0,0,0,0,0,0,0,0,0,0,6.15E-17,-7448.48,0,0,0,0,1.76E-33,-5.64884,-0.00682545,0.0204789,0
14:11:15:08:45:05,29.9833,69.4653,4.26008,6.75193,4.26034,0,0,0,0,0,0,0,0,0,0,2.66E-17,-7448.48,0,0,0,0,1.75E-33,-6.36699,-0.00688775,-0.0137755,0
14:11:15:08:45:06,30.8417,71.1819,4.26284,6.84138,4.26008,0,0,0,0,0,0,0,0,0,0,6.44E-18,-7448.48,0,0,0,0,0,-6.71794,-0.00682156,0.0204673,0
14:11:15:08:45:07,31.9861,70.8958,4.25353,6.88277,4.26284,0,0,0,0,0,0,0,0,0,0,2.08E-18,-7448.48,0,0,0,0,0,-7.85056,-0.00682197,-0.0136439,0
14:11:15:08:45:08,29.9833,72.0402,4.25254,6.98692,4.25353,0,0,0,0,0,0,0,0,0,0,5.08E-19,-7448.48,0,0,0,0,0,-7.53289,-0.00681756,-0.0136351,0
14:11:15:08:45:09,30.8417,70.8958,4.26526,7.00294,4.25254,0,0,0,0,0,0,0,0,0,0,2.18E-19,-7448.48,0,0,0,0,0,-6.51694,-0.00683248,-0.013665,0
14:11:15:08:45:10,30.8417,70.8958,4.24693,7.03365,4.26526,0,0,0,0,0,0,0,0,0,0,9.38E-20,-7448.48,0,0,0,0,0,-6.47456,-0.00683407,0.0205048,0
14:11:15:08:45:11,31.1278,70.8958,4.25866,7.06035,4.24693,0,0,0,0,0,0,0,0,0,0,2.28E-20,-7448.48,0,0,0,0,0,-6.37381,-0.00681369,0.0204437,0
14:11:15:08:45:12,31.4139,69.4653,4.2554,7.05234,4.25866,0,0,0,0,0,0,0,0,0,0,7.42E-21,-7448.48,0,0,0,0,0,-5.56029,-0.0068431,0.0205319,0
14:11:15:08:45:13,29.6972,72.3263,4.23317,7.05234,4.2554,0,0,0,0,0,0,0,0,0,0,1.81E-21,-7448.48,0,0,0,0,0,-4.36047,-0.00682426,-0.0136485,0
14:11:15:08:45:14,30.5556,70.8958,4.25751,7.03765,4.23317,0,0,0,0,0,0,0,0,0,0,7.75E-22,-7448.48,0,0,0,0,0,-3.70773,-0.00682949,0.020491,0
14:11:15:08:45:15,30.2695,70.8958,4.27165,7.07504,4.25751,0,0,0,0,0,0,0,0,0,0,1.90E-22,-7448.48,0,0,0,0,0,-4.16568,-0.00686534,-0.0137307,0
14:11:15:08:45:16,31.9861,68.607,4.25581,7.01095,4.27165,0,0,0,0,0,0,0,0,0,0,8.11E-23,-7448.48,0,0,0,0,0,-4.52041,-0.0068261,-0.0136522,0
14:11:15:08:45:17,33.9888,67.7487,4.25226,6.99493,4.25581,0,0,0,0,0,0,0,0,0,0,1.97E-23,-7448.48,0,0,0,0,0,-3.71104,-0.0068035,-0.013607,0
14:11:15:08:45:18,33.4166,67.7487,4.25226,6.9976,4.25226,0,0,0,0,0,0,0,0,0,0,6.41E-24,-7448.48,0,0,0,0,0,-0.558604,-0.00682883,-0.0136577,0
14:11:15:08:45:19,30.5556,70.0375,4.23493,6.9749,4.25226,0,0,0,0,0,0,0,0,0,0,2.75E-24,-7448.48,0,0,0,0,0,4.29001,-0.00683452,-0.013669,0
14:11:15:08:45:20,31.9861,69.7514,4.23744,6.93351,4.23493,0,0,0,0,0,0,0,0,0,0,6.72E-25,-7448.48,0,0,0,0,0,6.93019,-0.00683452,0.0205061,0
14:11:15:08:45:21,31.7,70.3236,4.26462,6.92817,4.23744,0,0,0,0,0,0,0,0,0,0,2.90E-25,-7448.48,0,0,0,0,0,6.45369,-0.00686249,-0.013725,0
14:11:15:08:45:22,31.9861,69.4653,4.28501,6.90547,4.26462,0,0,0,0,0,0,0,0,0,0,7.06E-26,-7448.48,0,0,0,0,0,5.75256,-0.00685843,-0.0137169,0
14:11:15:08:45:23,31.1278,69.7514,4.22812,6.9028,4.28501,0,0,0,0,0,0,0,0,0,0,2.27E-26,-7448.48,0,0,0,0,0,5.57252,-0.00681471,0.0204467,0
14:11:15:08:45:24,31.1278,69.7514,4.2428,6.86141,4.22812,0,0,0,0,0,0,0,0,0,0,5.52E-27,-7448.48,0,0,0,0,0,4.99181,-0.00678229,-0.0135646,0
14:11:15:08:45:25,33.4166,67.7487,4.27281,6.84539,4.2428,0,0,0,0,0,0,0,0,0,0,2.40E-27,-7448.48,0,0,0,0,0,3.71962,-0.00687354,0.0206232,0
14:11:15:08:45:26,33.7027,67.7487,4.27436,6.77863,4.27281,0,0,0,0,0,0,0,0,0,0,5.84E-28,-7448.48,0,0,0,0,0,3.29998,-0.00684976,0.0205519,0
14:11:15:08:45:27,32.8444,67.7487,4.25255,6.74792,4.27436,0,0,0,0,0,0,0,0,0,0,2.49E-28,-7448.48,0,0,0,0,0,5.15742,-0.00680166,0.0204075,0
14:11:15:08:45:28,31.1278,70.0375,4.24473,6.72389,4.25255,0,0,0,0,0,0,0,0,0,0,8.04E-29,-7448.48,0,0,0,0,0,7.3586,-0.00679919,-0.0135984,0
14:11:15:08:45:29,31.1278,69.4653,4.22911,6.72656,4.24473,0,0,0,0,0,0,0,0,0,0,1.97E-29,-7448.48,0,0,0,0,0,7.33787,-0.00683406,-0.0136681,0
14:11:15:08:45:30,30.2695,71.1819,4.25061,6.70787,4.22911,0,0,0,0,0,0,0,0,0,0,8.48E-30,-7448.48,0,0,0,0,0,5.07882,-0.00684664,-0.0136933,0
14:11:15:08:45:31,51.4409,90.0646,4.2387,6.64244,4.25061,0,0,0,0,0,0,0,0,0,0,2.08E-30,-7448.48,0,0,0,0,0,1.98133,-0.00687193,-0.0137439,0
14:11:15:08:45:32,100.078,141.563,4.27215,6.63443,4.2387,0,0,0,0,0,0,0,0,0,0,8.87E-31,-7448.48,0,0,0,0,0,8.67513,-0.00683717,-0.0136743,0
14:11:15:08:45:33,118.103,156.726,4.60306,6.91348,4.27215,0,0,0,0,0,0,0,0,0,0,1.24E-31,-7448.48,0,0,0,0,0,55.8176,-0.00685639,-0.0137128,0
14:11:15:08:45:34,120.964,159.301,7.4177,7.08972,4.60306,0,0,0,0,0,0,0,0,0,0,5.26E-32,-7448.48,0,0,0,0,0,154.217,-0.0068027,-0.0136054,0
14:11:15:08:45:35,120.964,159.301,8.24573,7.4382,7.4177,0,0,0,0,0,0,0,0,0,0,1.19E-32,-7448.48,0,0,0,0,0,265.845,-0.00631366,0.0189434,0
14:11:15:08:45:36,121.25,158.729,8.04784,7.78134,8.24573,0,0,0,0,0,0,0,0,0,0,2.39E-33,-7448.48,0,0,0,0,0,354.179,-0.00391795,-0.00783589,0
14:11:15:08:45:37,120.964,159.587,8.03479,7.94156,8.04784,0,0,0,0,0,0,0,0,0,0,2.15E-33,-7448.48,0,0,0,0,0,412.242,-0.00352451,0.0105749,0
14:11:15:08:45:38,119.533,161.59,7.95461,8.1178,8.03479,0,0,0,0,0,0,0,0,0,0,2.21E-33,-7448.48,0,0,0,0,0,443.957,-0.00361118,-0.00722236,0
14:11:15:08:45:39,121.25,162.162,7.95039,8.22328,7.95461,0,0,0,0,0,0,0,0,0,0,2.21E-33,-7448.48,0,0,0,0,0,453.558,-0.00361704,-0.00723408,0
14:11:15:08:45:40,120.391,161.018,8.02479,8.32609,7.95039,0,0,0,0,0,0,0,0,0,0,2.23E-33,-7448.48,0,0,0,0,0,446.054,-0.0036535,0.0109619,0
14:11:15:08:45:41,120.964,160.732,7.95963,8.44224,8.02479,0,0,0,0,0,0,0,0,0,0,2.23E-33,-7448.48,0,0,0,0,0,426.889,-0.00365544,-0.00731088,0
14:11:15:08:45:42,121.822,159.587,7.95623,8.505,7.95963,0,0,0,0,0,0,0,0,0,0,2.21E-33,-7448.48,0,0,0,0,0,399.124,-0.00362155,-0.0072431,0
14:11:15:08:45:43,120.105,161.59,7.99285,8.62116,7.95623,0,0,0,0,0,0,0,0,0,0,2.23E-33,-7448.48,0,0,0,0,0,365.908,-0.00365119,0.010955,0
14:11:15:08:45:44,120.391,161.876,8.01851,8.66522,7.99285,0,0,0,0,0,0,0,0,0,0,2.23E-33,-7448.48,0,0,0,0,0,329.287,-0.00365275,-0.00730551,0
14:11:15:08:45:45,120.677,160.446,7.91283,8.76268,8.01851,0,0,0,0,0,0,0,0,0,0,2.22E-33,-7448.48,0,0,0,0,0,289.861,-0.00363602,-0.00727204,0
14:11:15:08:45:46,121.25,160.732,8.02049,8.83211,7.91283,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,250.19,-0.00362438,-0.00724877,0
14:11:15:08:45:47,120.964,161.018,8.02273,8.80007,8.02049,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,212.647,-0.00367279,0.0110198,0
14:11:15:08:45:48,120.677,160.446,7.92473,8.86683,8.02273,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,177.774,-0.00362349,-0.00724698,0
14:11:15:08:45:49,120.391,160.159,8.06331,8.79473,7.92473,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,145.366,-0.00362248,-0.00724496,0
14:11:15:08:45:50,122.108,159.587,7.96788,8.86549,8.06331,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,115.457,-0.00366727,-0.00733455,0
14:11:15:08:45:51,120.105,160.732,8.01112,8.87884,7.96788,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,89.3378,-0.00360425,0.0108141,0
14:11:15:08:45:52,120.391,160.732,8.02961,8.86282,8.01112,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,67.0727,-0.00364741,-0.00729483,0
14:11:15:08:45:53,120.677,160.446,7.99099,8.82944,8.02961,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,46.9796,-0.00362773,-0.00725546,0
14:11:15:08:45:54,120.677,160.446,7.99099,8.80274,7.99099,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,29.5817,-0.00361937,0.0108595,0
14:11:15:08:45:55,120.677,161.018,8.04616,8.84947,7.99099,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,15.7321,-0.00363686,-0.00727373,0
14:11:15:08:45:56,120.391,160.732,8.10319,8.85347,8.04616,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,4.76542,-0.00363686,-0.00727373,0
14:11:15:08:45:57,121.536,161.018,8.07442,8.8695,8.10319,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-3.91847,-0.00361193,-0.00722386,0
14:11:15:08:45:58,120.964,161.876,7.99602,8.89754,8.07442,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-10.1793,-0.00358651,0.0107609,0
14:11:15:08:45:59,121.536,160.446,8.1185,8.86415,7.99602,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-13.9856,-0.00359929,0.0107992,0
14:11:15:08:46:00,121.822,160.446,8.03007,8.81742,8.1185,0,0,0,0,0,0,0,0,0,0,0,-7448.48,0,0,0,0,0,-16.1952,-0.00363458,-0.00726916,0
14:11:15:08:46:01,120.964,160.732,8.03007,8.87217,8.03007,0,0,0,0,0,0,0,0,0,0,0.0739039,-7448.48,0,0,0,0,0,-16.9785,-0.00357974,-0.00715949,0
14:11:15:08:46:02,121.536,161.876,8.06805,8.87484,8.03007,0,0,0,0,0,0,0,0,0,0,0.488457,-7448.48,0,0,0,0,0.143702,-16.9131,-0.00361917,-0.00723833,0
14:11:15:08:46:03,121.536,161.59,8.06805,8.89353,8.06805,0,0,0,0,0,0,0,0,0,0,0.697185,-7448.48,0,0,0,0,1.08203,-16.7367,-0.00361917,-0.00723833,0
14:11:15:08:46:04,121.536,160.446,7.88744,8.8962,8.06805,0,0,0,0,0,0,0,0,0,0,0.820373,-7448.48,0,0,0,0,1.41295,-15.9438,-0.00360213,-0.00720426,0
14:11:15:08:46:05,121.822,160.446,8.01886,8.90555,7.88744,0,0,0,0,0,0,0,0,0,0,0.694726,-7448.48,0,0,0,0,1.55981,-14.5692,-0.00360213,-0.00720426,0
14:11:15:08:46:06,121.822,161.018,8.05336,8.93759,8.01886,0,0,0,0,0,0,0,0,0,0,0.712672,-7448.48,0,0,0,0,1.59649,-12.9263,-0.00368461,-0.00736922,0
14:11:15:08:46:07,120.677,161.59,8.06633,8.90688,8.05336,0,0,0,0,0,0,0,0,0,0,0.785232,-7448.48,0,0,0,0,1.63177,-10.995,-0.00362423,-0.00724845,0
14:11:15:08:46:08,122.68,161.59,7.94739,8.94026,8.06633,0,0,0,0,0,0,0,0,0,0,0.8493,-7448.48,0,0,0,0,1.61258,-9.57439,-0.0036087,-0.0072174,0
14:11:15:08:46:09,121.25,161.304,8.03084,8.96429,7.94739,0,0,0,0,0,0,0,0,0,0,0.910389,-7448.48,0,0,0,0,1.61202,-8.32093,-0.0036029,-0.0072058,0
14:11:15:08:46:10,121.25,162.448,8.04518,8.95628,8.03084,0,0,0,0,0,0,0,0,0,0,0.946301,-7448.48,0,0,0,0,1.58532,-6.42928,-0.00365682,-0.00731364,0
14:11:15:08:46:11,121.25,160.159,7.93164,8.96563,8.04518,0,0,0,0,0,0,0,0,0,0,0.958052,-7448.48,0,0,0,0,1.60119,-5.18187,-0.00361882,-0.00723764,0
14:11:15:08:46:12,122.68,162.448,7.971,8.95895,7.93164,0,0,0,0,0,0,0,0,0,0,0.960534,-7448.48,0,0,0,0,1.58272,-4.73547,-0.00361237,0.0108385,0
14:11:15:08:46:13,121.822,163.02,8.05409,8.9683,7.971,0,0,0,0,0,0,0,0,0,0,0.974177,-7448.48,0,0,0,0,1.3451,-3.57418,-0.00366408,-0.00732816,0
14:11:15:08:46:14,122.68,161.59,8.01222,8.94827,8.05409,0,0,0,0,0,0,0,0,0,0,0.960339,-7448.48,0,0,0,0,0.970022,-1.63313,-0.00364599,-0.00729197,0
14:11:15:08:46:15,120.964,163.02,8.0033,8.93625,8.01222,0,0,0,0,0,0,0,0,0,0,0.940514,-7448.48,0,0,0,0,1.00028,0.173298,-0.00360838,-0.00721675,0
14:11:15:08:46:16,122.966,161.304,8.04292,8.91356,8.0033,0,0,0,0,0,0,0,0,0,0,0.929499,-7448.48,0,0,0,0,0.549073,1.14889,-0.00362723,-0.00725446,0
14:11:15:08:46:17,122.394,161.59,8.05413,8.96696,8.04292,0,0,0,0,0,0,0,0,0,0,0.921355,-7448.48,0,0,0,0,0.528179,1.59177,-0.00363127,-0.00726255,0
14:11:15:08:46:18,122.68,162.162,7.98843,8.9149,8.05413,0,0,0,0,0,0,0,0,0,0,0.897315,-7448.48,0,0,0,0,0.314627,2.68668,-0.00361339,-0.00722677,0
14:11:15:08:46:19,123.252,162.734,8.01773,8.95361,7.98843,0,0,0,0,0,0,0,0,0,0,0.875395,-7448.48,0,0,0,0,0.134332,3.97831,-0.00360835,0.0108264,0
14:11:15:08:46:20,122.108,163.02,7.9493,8.87617,8.01773,0,0,0,0,0,0,0,0,0,0,0.849021,-7448.48,0,0,0,0,0.141631,5.11176,-0.00363803,0.0109155,0
14:11:15:08:46:21,123.538,164.165,8.11933,8.89887,7.9493,0,0,0,0,0,0,0,0,0,0,0.831376,-7448.48,0,0,0,0,0.0462118,5.95433,-0.00362474,-0.00724948,0
14:11:15:08:46:22,123.825,162.162,8.03396,8.95094,8.11933,0,0,0,0,0,0,0,0,0,0,0.823691,-7448.48,0,0,0,0,0.0112386,6.27925,-0.00365594,-0.00731188,0
14:11:15:08:46:23,122.108,162.734,8.04328,8.91222,8.03396,0,0,0,0,0,0,0,0,0,0,0.781957,-7448.48,0,0,0,0,0.00486365,7.27142,-0.00357938,0.0107395,0
14:11:15:08:46:24,123.252,162.734,8.00801,8.93626,8.04328,0,0,0,0,0,0,0,0,0,0,0.778262,-7448.48,0,0,0,0,0.0011623,7.93821,-0.00361741,-0.00723483,0
14:11:15:08:46:25,123.538,162.162,8.03211,8.94827,8.00801,0,0,0,0,0,0,0,0,0,0,0.758148,-7448.48,0,0,0,0,0.000504008,7.26096,-0.00361322,-0.00722645,0
14:11:15:08:46:26,123.252,163.307,7.95051,8.95361,8.03211,0,0,0,0,0,0,0,0,0,0,0.743206,-7448.48,0,0,0,0,0.000162919,6.91779,-0.00362914,0.0108888,0
14:11:15:08:46:27,124.969,162.448,8.0475,8.94827,7.95051,0,0,0,0,0,0,0,0,0,0,0.740976,-7448.48,0,0,0,0,3.99E-05,7.10973,-0.00361825,-0.0072365,0
14:11:15:08:46:28,122.68,163.879,8.10818,8.98165,8.0475,0,0,0,0,0,0,0,0,0,0,0.718939,-7448.48,0,0,0,0,1.71E-05,7.70557,-0.00365538,0.0109675,0
14:11:15:08:46:29,124.111,163.02,8.17962,8.9683,8.10818,0,0,0,0,0,0,0,0,0,0,0.695641,-7448.48,0,0,0,0,1.73E-05,8.32368,-0.00361133,-0.00722265,0
14:11:15:08:46:30,123.538,163.593,7.91098,8.97364,8.17962,0,0,0,0,0,0,0,0,0,0,0.666601,-7448.48,0,0,0,0,4.16E-06,7.86557,-0.0035843,-0.0071686,0
14:11:15:08:46:31,124.111,163.307,8.09631,8.97231,7.91098,0,0,0,0,0,0,0,0,0,0,0.642063,-7448.48,0,0,0,0,1.77E-06,7.26862,-0.003553,-0.007106,0
14:11:15:08:46:32,123.538,163.879,8.11925,8.98833,8.09631,0,0,0,0,0,0,0,0,0,0,0.649804,-7448.48,0,0,0,0,4.29E-07,6.98671,-0.00367365,-0.0073473,0
14:11:15:08:46:33,123.825,163.593,7.96053,8.97631,8.11925,0,0,0,0,0,0,0,0,0,0,0.605851,-7448.48,0,0,0,0,1.44E-07,6.55222,-0.00358956,-0.00717912,0
14:11:15:08:46:34,122.68,164.451,7.96053,8.93091,7.96053,0,0,0,0,0,0,0,0,0,0,0.592644,-7448.48,0,0,0,0,3.42E-08,5.88019,-0.00357942,-0.00715883,0
14:11:15:08:46:35,122.966,164.165,7.95209,8.92691,7.96053,0,0,0,0,0,0,0,0,0,0,0.577576,-7448.48,0,0,0,0,1.46E-08,4.6445,-0.00365078,-0.00730157,0
14:11:15:08:46:36,125.541,164.737,8.03415,8.91356,7.95209,0,0,0,0,0,0,0,0,0,0,0.552913,-7448.48,0,0,0,0,6.41E-09,2.74722,-0.00365078,0.0109537,0
14:11:15:08:46:37,122.966,165.023,8.0659,8.88953,8.03415,0,0,0,0,0,0,0,0,0,0,0.527208,-7448.48,0,0,0,0,1.56E-09,2.14764,-0.00365466,-0.00730932,0
14:11:15:08:46:38,124.397,163.879,7.97865,8.92958,8.0659,0,0,0,0,0,0,0,0,0,0,0.505771,-7448.48,0,0,0,0,5.07E-10,2.96361,-0.00361733,-0.00723466,0
14:11:15:08:46:39,123.825,163.307,8.05455,8.92023,7.97865,0,0,0,0,0,0,0,0,0,0,0.483159,-7448.48,0,0,0,0,1.22E-10,2.95897,-0.00360309,0.0108106,0
14:11:15:08:46:40,124.683,163.307,8.08775,8.90288,8.05455,0,0,0,0,0,0,0,0,0,0,0.472297,-7448.48,0,0,0,0,5.23E-11,2.72862,-0.00364249,-0.00728499,0
14:11:15:08:46:41,121.822,165.023,7.86198,8.92424,8.08775,0,0,0,0,0,0,0,0,0,0,0.452557,-7448.48,0,0,0,0,1.29E-11,3.00378,-0.00360817,-0.00721634,0
14:11:15:08:46:42,124.397,164.737,8.03025,8.9189,7.86198,0,0,0,0,0,0,0,0,0,0,0.428095,-7448.48,0,0,0,0,5.49E-12,2.31514,-0.00359335,0.0107814,0
14:11:15:08:46:43,123.538,165.309,8.06368,8.93359,8.03025,0,0,0,0,0,0,0,0,0,0,0.431474,-7448.48,0,0,0,0,1.33E-12,0.641285,-0.00369654,0.011091,0
14:11:15:08:46:44,123.538,165.309,8.01302,8.91222,8.06368,0,0,0,0,0,0,0,0,0,0,0.397809,-7448.48,0,0,0,0,4.44E-13,0.0102502,-0.00361908,-0.00723817,0
14:11:15:08:46:45,123.252,165.023,8.04797,8.93225,8.01302,0,0,0,0,0,0,0,0,0,0,0.383983,-7448.48,0,0,0,0,1.87E-13,-0.070715,-0.00360408,0.0108136,0
14:11:15:08:46:46,123.538,164.165,8.12084,8.95094,8.04797,0,0,0,0,0,0,0,0,0,0,0.370077,-7448.48,0,0,0,0,4.54E-14,-0.667491,-0.00362687,-0.00725374,0
